"수계별(1)","수계별(2)",항목,2020.04,2020.05,2020.06,2020.07,2020.08,2020.09,2020.10,2020.11,2020.12
"금강","탑정지2",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,-
"금강","금강하구언1",생물화학적산소요구량 BOD (㎎/ℓ),1.8,1.5,2.4,2.4,5.1,2.8,1.9,1.4,2.5
"금강","금강하구언1",용존산소 DO (㎎/ℓ),11.9,8.9,6.7,9.9,11.2,8.6,10.9,11.2,14.1
"금강","금강하구언1",수온 (℃),11.8,20.1,26.2,25.7,-,20.5,21.0,14.5,4.8
"금강","금강하구언1",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"금강","금강하구언1",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"금강","금강하구언1",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"금강","금강하구언1",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"금강","금강하구언1",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"금강","금강하구언1",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"금강","금강하구언2",생물화학적산소요구량 BOD (㎎/ℓ),3.4,1.8,2.9,4.4,6.2,1.6,2.0,1.6,2.5
"금강","금강하구언2",용존산소 DO (㎎/ℓ),11.1,9.7,6.8,11.2,13.2,8.5,11.0,11.5,14.3
"금강","금강하구언2",수온 (℃),11.7,21.2,25.9,26.1,-,20.8,21.0,14.9,3.8
"금강","금강하구언2",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"금강","금강하구언2",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"금강","금강하구언2",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"금강","금강하구언2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"금강","금강하구언2",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"금강","금강하구언2",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"금강","금강하구언3",생물화학적산소요구량 BOD (㎎/ℓ),1.9,2.5,2.8,3.3,4.7,1.7,1.9,1.7,2.9
"금강","금강하구언3",용존산소 DO (㎎/ℓ),11.0,9.8,6.8,9.9,13.1,8.5,12.1,12.1,13.4
"금강","금강하구언3",수온 (℃),12.1,21.7,25.7,26.6,-,20.9,21.2,14.7,3.0
"금강","금강하구언3",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"금강","금강하구언3",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"금강","금강하구언3",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"금강","금강하구언3",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"금강","금강하구언3",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"금강","금강하구언3",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"영산강","담양댐1",생물화학적산소요구량 BOD (㎎/ℓ),0.3,1.0,0.3,0.5,1.1,1.1,0.6,0.8,0.9
"영산강","담양댐1",용존산소 DO (㎎/ℓ),9.6,11.7,9.4,8.8,9.8,5.8,7.9,5.9,9.1
"영산강","담양댐1",수온 (℃),9.7,10.1,14.0,13.2,-,15.3,16.4,11.2,7.3
"영산강","담양댐1",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","담양댐1",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"영산강","담양댐1",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","담양댐1",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"영산강","담양댐1",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","담양댐1",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"영산강","담양댐2",생물화학적산소요구량 BOD (㎎/ℓ),0.6,0.9,0.5,0.6,0.5,1.1,0.5,0.9,0.8
"영산강","담양댐2",용존산소 DO (㎎/ℓ),9.6,11.6,8.6,9.0,7.4,5.5,5.6,9.1,9.7
"영산강","담양댐2",수온 (℃),10.9,10.9,17.2,16.9,-,18.5,16.1,13.3,7.2
"영산강","담양댐2",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","담양댐2",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"영산강","담양댐2",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","담양댐2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"영산강","담양댐2",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","담양댐2",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"영산강","장성댐1",생물화학적산소요구량 BOD (㎎/ℓ),0.8,1.2,0.7,0.8,3.7,0.9,0.7,1.0,1.4
"영산강","장성댐1",용존산소 DO (㎎/ℓ),11.0,11.0,8.3,5.9,12.8,6.0,11.1,7.2,9.4
"영산강","장성댐1",수온 (℃),11.2,11.0,13.8,14.5,-,15.4,14.6,12.8,9.4
"영산강","장성댐1",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","장성댐1",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"영산강","장성댐1",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","장성댐1",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"영산강","장성댐1",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","장성댐1",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"영산강","장성댐2",생물화학적산소요구량 BOD (㎎/ℓ),1.0,1.4,1.3,1.0,2.9,0.9,0.8,0.8,1.4
"영산강","장성댐2",용존산소 DO (㎎/ℓ),11.3,10.6,7.6,7.2,9.9,6.9,12.1,8.3,10.6
"영산강","장성댐2",수온 (℃),12.0,13.2,14.9,19.7,-,21.9,17.0,14.9,9.6
"영산강","장성댐2",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","장성댐2",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"영산강","장성댐2",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","장성댐2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"영산강","장성댐2",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","장성댐2",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"영산강","광주댐1",생물화학적산소요구량 BOD (㎎/ℓ),0.3,0.5,0.9,0.8,2.2,0.8,0.8,0.6,0.6
"영산강","광주댐1",용존산소 DO (㎎/ℓ),13.4,9.7,8.0,10.1,12.0,8.9,8.0,9.3,8.8
"영산강","광주댐1",수온 (℃),12.4,17.6,23.9,24.5,-,23.7,21.6,14.7,11.8
"영산강","광주댐1",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","광주댐1",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"영산강","광주댐1",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","광주댐1",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"영산강","광주댐1",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","광주댐1",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"영산강","광주댐2",생물화학적산소요구량 BOD (㎎/ℓ),0.3,0.5,1.4,1.0,3.2,-,1.1,0.9,0.7
"영산강","광주댐2",용존산소 DO (㎎/ℓ),13.0,9.7,8.1,9.1,9.1,-,8.8,9.7,9.1
"영산강","광주댐2",수온 (℃),13.3,17.5,23.0,23.8,-,-,21.7,14.4,11.1
"영산강","광주댐2",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,-,-,-,0.00000
"영산강","광주댐2",시안 CN (㎎/ℓ),-,-,0.00,-,-,-,-,-,0.00
"영산강","광주댐2",납 Pb (㎎/ℓ),-,-,0.00000,-,-,-,-,-,0.00000
"영산강","광주댐2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,-,-,-,0.000
"영산강","광주댐2",비소 As (㎎/ℓ),-,-,0.00000,-,-,-,-,-,0.00000
"영산강","광주댐2",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,-,-,-,0.0000000
"영산강","나주댐1",생물화학적산소요구량 BOD (㎎/ℓ),0.6,1.0,1.0,1.6,1.8,1.0,0.9,1.3,1.5
"영산강","나주댐1",용존산소 DO (㎎/ℓ),9.5,10.6,8.1,5.9,16.7,4.9,11.6,8.4,9.0
"영산강","나주댐1",수온 (℃),10.8,15.3,15.7,19.5,23.0,17.3,14.3,13.8,9.9
"영산강","나주댐1",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","나주댐1",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"영산강","나주댐1",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","나주댐1",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"영산강","나주댐1",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","나주댐1",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"영산강","나주댐2",생물화학적산소요구량 BOD (㎎/ℓ),0.7,1.3,1.7,1.2,2.8,1.3,1.3,1.5,1.5
"영산강","나주댐2",용존산소 DO (㎎/ℓ),10.5,10.7,8.6,7.0,16.9,5.2,14.4,9.3,11.5
"영산강","나주댐2",수온 (℃),12.0,16.2,19.0,23.1,21.9,20.0,17.7,15.5,9.8
"영산강","나주댐2",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","나주댐2",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"영산강","나주댐2",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","나주댐2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"영산강","나주댐2",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","나주댐2",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"영산강","영산호1",생물화학적산소요구량 BOD (㎎/ℓ),0.6,1.4,2.0,1.4,1.3,2.0,0.9,1.2,1.5
"영산강","영산호1",용존산소 DO (㎎/ℓ),11.7,9.1,8.5,7.8,7.6,5.5,9.5,9.5,14.1
"영산강","영산호1",수온 (℃),11.1,19.1,25.2,23.6,22.2,23.9,19.4,14.2,8.9
"영산강","영산호1",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","영산호1",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"영산강","영산호1",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","영산호1",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"영산강","영산호1",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","영산호1",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"영산강","영산호2",생물화학적산소요구량 BOD (㎎/ℓ),1.4,1.9,1.3,2.6,0.7,2.3,1.0,1.9,1.1
"영산강","영산호2",용존산소 DO (㎎/ℓ),10.9,7.1,6.4,8.1,7.0,5.9,6.7,8.3,12.4
"영산강","영산호2",수온 (℃),10.9,19.0,21.9,24.1,22.2,22.8,20.4,14.0,10.2
"영산강","영산호2",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","영산호2",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"영산강","영산호2",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","영산호2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"영산강","영산호2",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","영산호2",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"영산강","영산호3",생물화학적산소요구량 BOD (㎎/ℓ),2.8,3.7,5.0,2.7,0.5,2.5,1.3,2.6,1.9
"영산강","영산호3",용존산소 DO (㎎/ℓ),12.5,8.2,10.2,10.1,8.0,5.5,9.0,9.1,14.2
"영산강","영산호3",수온 (℃),12.9,20.5,27.2,26.4,26.6,22.5,19.1,13.3,7.7
"영산강","영산호3",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","영산호3",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"영산강","영산호3",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","영산호3",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"영산강","영산호3",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","영산호3",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"영산강","영암호1",생물화학적산소요구량 BOD (㎎/ℓ),0.8,0.6,1.2,2.3,1.1,1.2,0.5,1.1,1.1
"영산강","영암호1",용존산소 DO (㎎/ℓ),10.0,9.7,7.2,8.4,5.5,7.5,7.5,9.2,11.9
"영산강","영암호1",수온 (℃),12.2,18.3,21.8,22.5,19.3,24.7,19.8,13.6,8.1
"영산강","영암호1",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","영암호1",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"영산강","영암호1",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","영암호1",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"영산강","영암호1",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","영암호1",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"영산강","영암호2",생물화학적산소요구량 BOD (㎎/ℓ),1.0,0.9,1.7,1.8,1.5,1.5,0.6,1.2,1.6
"영산강","영암호2",용존산소 DO (㎎/ℓ),9.5,9.7,8.0,8.3,9.2,7.3,7.9,9.4,11.9
"영산강","영암호2",수온 (℃),13.0,18.6,22.7,22.7,14.7,24.9,19.6,13.2,8.0
"영산강","영암호2",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","영암호2",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"영산강","영암호2",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","영암호2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"영산강","영암호2",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","영암호2",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"영산강","영암호3",생물화학적산소요구량 BOD (㎎/ℓ),5.5,1.7,2.6,1.5,1.5,1.3,1.1,1.0,1.5
"영산강","영암호3",용존산소 DO (㎎/ℓ),9.6,13.0,8.2,9.5,5.8,8.8,8.1,10.1,12.8
"영산강","영암호3",수온 (℃),14.5,19.7,26.0,24.3,27.2,25.1,19.2,13.1,7.0
"영산강","영암호3",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","영암호3",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"영산강","영암호3",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","영암호3",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"영산강","영암호3",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","영암호3",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"영산강","금호호1",생물화학적산소요구량 BOD (㎎/ℓ),1.2,0.8,1.6,1.4,2.8,1.8,1.0,1.6,1.3
"영산강","금호호1",용존산소 DO (㎎/ℓ),10.8,8.9,10.0,7.1,10.4,8.7,8.5,10.0,13.7
"영산강","금호호1",수온 (℃),11.6,18.4,24.2,22.0,24.5,24.7,18.2,13.6,8.5
"영산강","금호호1",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","금호호1",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"영산강","금호호1",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","금호호1",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"영산강","금호호1",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","금호호1",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"영산강","금호호2",생물화학적산소요구량 BOD (㎎/ℓ),0.9,1.7,1.8,5.7,6.3,2.3,1.2,4.3,1.9
"영산강","금호호2",용존산소 DO (㎎/ℓ),10.8,10.1,9.0,8.4,11.0,9.5,9.1,11.4,14.0
"영산강","금호호2",수온 (℃),12.9,19.4,22.5,22.9,25.3,24.4,18.8,13.5,8.3
"영산강","금호호2",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","금호호2",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"영산강","금호호2",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","금호호2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"영산강","금호호2",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","금호호2",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"영산강","금호호3",생물화학적산소요구량 BOD (㎎/ℓ),1.3,1.9,2.9,3.1,3.3,2.8,2.6,5.1,3.5
"영산강","금호호3",용존산소 DO (㎎/ℓ),10.4,11.4,8.6,6.5,8.8,8.6,8.5,11.2,14.3
"영산강","금호호3",수온 (℃),12.9,20.2,22.6,23.5,26.7,22.9,18.1,12.6,8.1
"영산강","금호호3",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","금호호3",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"영산강","금호호3",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","금호호3",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"영산강","금호호3",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","금호호3",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"영산강","평림댐",생물화학적산소요구량 BOD (㎎/ℓ),0.6,0.5,1.0,1.0,1.4,1.3,0.9,0.9,1.0
"영산강","평림댐",용존산소 DO (㎎/ℓ),10.7,10.1,8.6,7.3,9.2,6.3,5.9,8.5,9.2
"영산강","평림댐",수온 (℃),11.9,16.4,17.4,20.1,29.0,22.6,19.8,14.2,9.9
"영산강","평림댐",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","평림댐",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"영산강","평림댐",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","평림댐",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"영산강","평림댐",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"영산강","평림댐",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"섬진강","섬진강댐1",생물화학적산소요구량 BOD (㎎/ℓ),2.2,2.2,2.3,2.3,2.0,2.2,2.6,2.1,1.7
"섬진강","섬진강댐1",용존산소 DO (㎎/ℓ),9.2,8.6,7.3,7.3,7.7,7.5,8.6,8.1,8.6
"섬진강","섬진강댐1",수온 (℃),9.1,11.7,17.8,15.9,29.5,14.5,10.1,15.4,9.1
"섬진강","섬진강댐1",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"섬진강","섬진강댐1",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"섬진강","섬진강댐1",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"섬진강","섬진강댐1",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"섬진강","섬진강댐1",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"섬진강","섬진강댐1",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"섬진강","섬진강댐2",생물화학적산소요구량 BOD (㎎/ℓ),2.2,2.1,2.2,2.3,1.4,2.0,2.9,1.9,1.7
"섬진강","섬진강댐2",용존산소 DO (㎎/ℓ),9.4,8.5,7.3,7.5,7.8,7.7,8.3,8.1,8.6
"섬진강","섬진강댐2",수온 (℃),9.1,13.0,16.0,16.7,-,14.5,10.6,14.0,9.1
"섬진강","섬진강댐2",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"섬진강","섬진강댐2",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"섬진강","섬진강댐2",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"섬진강","섬진강댐2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"섬진강","섬진강댐2",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"섬진강","섬진강댐2",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"섬진강","섬진강댐3",생물화학적산소요구량 BOD (㎎/ℓ),2.3,2.3,2.4,2.3,1.6,2.2,2.7,2.1,1.8
"섬진강","섬진강댐3",용존산소 DO (㎎/ℓ),9.4,8.5,7.3,7.3,7.5,7.6,8.4,8.1,8.8
"섬진강","섬진강댐3",수온 (℃),9.3,13.4,17.7,15.9,-,13.9,10.6,15.2,11.4
"섬진강","섬진강댐3",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"섬진강","섬진강댐3",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"섬진강","섬진강댐3",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"섬진강","섬진강댐3",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"섬진강","섬진강댐3",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"섬진강","섬진강댐3",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"섬진강","동복댐1",생물화학적산소요구량 BOD (㎎/ℓ),2.2,2.2,2.2,2.0,1.3,2.2,2.4,1.9,1.1
"섬진강","동복댐1",용존산소 DO (㎎/ℓ),9.0,10.4,9.2,4.4,8.9,6.6,5.6,9.0,11.6
"섬진강","동복댐1",수온 (℃),9.0,13.2,16.6,18.8,-,22.8,21.1,17.4,12.9
"섬진강","동복댐1",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"섬진강","동복댐1",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"섬진강","동복댐1",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"섬진강","동복댐1",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"섬진강","동복댐1",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"섬진강","동복댐1",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"섬진강","동복댐2",생물화학적산소요구량 BOD (㎎/ℓ),2.3,2.1,2.2,2.1,1.3,2.4,2.3,1.9,1.4
"섬진강","동복댐2",용존산소 DO (㎎/ℓ),11.9,10.1,9.3,8.3,8.4,6.8,7.8,9.6,10.5
"섬진강","동복댐2",수온 (℃),10.0,14.0,17.7,20.8,27.1,23.2,21.4,17.4,12.7
"섬진강","동복댐2",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"섬진강","동복댐2",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"섬진강","동복댐2",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"섬진강","동복댐2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"섬진강","동복댐2",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"섬진강","동복댐2",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"섬진강","보성강댐1",생물화학적산소요구량 BOD (㎎/ℓ),2.6,2.3,3.1,3.1,0.9,1.4,2.0,1.2,0.7
"섬진강","보성강댐1",용존산소 DO (㎎/ℓ),11.7,9.9,8.7,11.8,5.4,10.1,9.6,10.4,12.2
"섬진강","보성강댐1",수온 (℃),12.5,19.5,28.0,25.0,31.8,24.3,17.7,11.2,7.7
"섬진강","보성강댐1",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"섬진강","보성강댐1",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"섬진강","보성강댐1",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"섬진강","보성강댐1",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"섬진강","보성강댐1",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"섬진강","보성강댐1",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
